Date,AAPL,MSFT,AMZN,TSLA,FB,GOOG,GOOGL,NVDA,PYPL,INTC,CMCSA,NFLX,ADBE,CSCO,PEP,AVGO,TXN,TMUS,COST,QCOM,AMGN,AMAT,SBUX,CHTR,INTU,MU,AMD,BKNG,LRCX,ISRG,GILD,MDLZ,FISV,ADP,MELI,CSX,ATVI,JD,ZM,ADSK,BIDU,ADI,NXPI,ILMN,VRTX,KLAC,MRNA,REGN,PDD,ASML,KHC,KDP,MNST,MAR,WBA,WDAY,MCHP,EBAY,EXC,AEP,IDXX,EA,AEP,BIIB,LULU,CTAS,XEL,ORLY,PAYX,DXCM,MRVL,PTON,FAST,VRSK,OKTA,SGEN,FOXA,FOX
2021-02-23,125.86000061035156,233.27000427246094,3194.5,698.8400268554688,265.8599853515625,2070.860107421875,2060.1201171875,565.4848022460938,265.0,61.119998931884766,53.09666061401367,546.1500244140625,467.79998779296875,45.18605422973633,131.72816467285156,468.2398986816406,171.9011993408203,119.22000122070312,341.41864013671875,136.46961975097656,232.4600067138672,115.91999816894531,101.37000274658203,602.77001953125,398.5175476074219,88.2300033569336,84.73999786376953,2359.3701171875,561.2872924804688,744.7100219726562,62.96335983276367,54.513160705566406,115.5999984741211,171.1910858154297,1775.7900390625,91.4150390625,95.95539093017578,99.47000122070312,388.1600036621094,290.25,322.6099853515625,157.02731323242188,180.53916931152344,464.5400085449219,216.44000244140625,318.7799987792969,150.1699981689453,468.0299987792969,187.91000366210938,574.3936157226562,36.74419403076172,31.653406143188477,88.31999969482422,149.5500030517578,48.40999984741211,261.7300109863281,154.92999267578125,61.17613220214844,40.40707778930664,78.08999633789062,525.219970703125,140.99517822265625,78.08999633789062,279.0799865722656,322.8500061035156,336.7099914550781,61.47148513793945,453.9700012207031,90.87999725341797,406.7799987792969,48.78181076049805,126.88999938964844,46.546783447265625,185.04965209960938,270.5799865722656,157.02999877929688,33.934608459472656,32.68109130859375
2021-02-24,125.3499984741211,234.5500030517578,3159.530029296875,742.02001953125,264.30999755859375,2095.169921875,2083.81005859375,579.7598876953125,266.07000732421875,63.189998626708984,53.15639114379883,553.4099731445312,476.6199951171875,45.41442108154297,131.0436248779297,477.1502380371094,178.40530395507812,119.37999725341797,339.9717712402344,140.4307403564453,229.99000549316406,122.80999755859375,104.37999725341797,608.510009765625,412.58734130859375,92.5199966430664,86.94000244140625,2443.5,595.454345703125,758.7100219726562,62.99302291870117,54.045623779296875,119.06999969482422,175.71783447265625,1714.0,93.09000396728516,95.22891235351562,96.37000274658203,385.2300109863281,298.9100036621094,304.010009765625,161.0699920654297,185.6538543701172,461.04998779296875,217.0399932861328,328.42999267578125,144.7899932861328,458.6000061035156,179.32000732421875,593.2785034179688,37.21933364868164,31.32482147216797,88.23999786376953,157.5,49.16999816894531,262.7799987792969,157.25,59.192420959472656,39.80295181274414,77.0999984741211,532.8800048828125,137.50949096679688,77.0999984741211,282.739990234375,317.70001220703125,338.30999755859375,59.764217376708984,455.8699951171875,93.36000061035156,405.6400146484375,49.20130920410156,122.72000122070312,46.646244049072266,167.24951171875,269.8999938964844,155.02000427246094,33.855045318603516,32.551841735839844
2021-02-25,120.98999786376953,228.99000549316406,3057.159912109375,682.219970703125,254.69000244140625,2031.3599853515625,2015.949951171875,532.1163330078125,253.94000244140625,60.400001525878906,52.00168228149414,546.7000122070312,459.1600036621094,45.19598388671875,128.97018432617188,453.6142272949219,169.59393310546875,120.88999938964844,333.186279296875,134.8871612548828,227.52000427246094,113.93000030517578,103.47000122070312,601.5499877929688,387.4234924316406,88.12000274658203,82.41999816894531,2273.199951171875,546.3236083984375,741.7899780273438,62.083377838134766,53.75714111328125,116.29000091552734,174.63340759277344,1613.06005859375,92.19000244140625,94.64175415039062,93.36000061035156,364.7300109863281,284.0299987792969,294.20001220703125,153.67999267578125,177.98681640625,445.8599853515625,212.97999572753906,304.7900085449219,148.3800048828125,453.19000244140625,171.05999755859375,558.1410522460938,36.892677307128906,30.727401733398438,85.3499984741211,150.08999633789062,48.27000045776367,251.19000244140625,147.72000122070312,56.79999923706055,38.54518508911133,76.30000305175781,518.280029296875,135.07252502441406,76.30000305175781,277.260009765625,310.1199951171875,328.04998779296875,59.39695739746094,445.8900146484375,91.41000366210938,395.4700012207031,46.5045280456543,115.20999908447266,46.02959442138672,164.01492309570312,256.2799987792969,150.08999633789062,32.860477447509766,31.567527770996094
2021-02-26,121.26000213623047,232.3800048828125,3092.929931640625,675.5,257.6199951171875,2036.8599853515625,2021.9100341796875,548.3907470703125,259.8500061035156,60.779998779296875,52.4794921875,538.8499755859375,459.6700134277344,44.55060958862305,128.16661071777344,466.2256164550781,171.3243865966797,119.97000122070312,330.29248046875,135.54403686523438,224.9199981689453,118.19000244140625,108.02999877929688,613.4199829101562,389.5804138183594,91.52999877929688,84.51000213623047,2328.510009765625,565.8162841796875,736.7999877929688,60.70901870727539,52.881744384765625,115.37000274658203,173.13111877441406,1638.1099853515625,91.55000305175781,95.14929962158203,93.87000274658203,373.6099853515625,276.0,283.4599914550781,155.82000732421875,182.00477600097656,439.4100036621094,212.5500030517578,311.2300109863281,154.80999755859375,450.57000732421875,171.16000366210938,565.4397583007812,36.011688232421875,30.38886260986328,87.73999786376953,148.07000732421875,47.93000030517578,245.17999267578125,152.6300048828125,56.41999816894531,38.22826385498047,74.8499984741211,520.1699829101562,133.80409240722656,74.8499984741211,272.8800048828125,311.67999267578125,324.3399963378906,58.156211853027344,447.3299865722656,91.06999969482422,397.7799987792969,48.222476959228516,120.47000122070312,46.119110107421875,163.57566833496094,261.45001220703125,151.11000061035156,33.12901306152344,31.74649429321289
2021-03-01,127.79000091552734,236.94000244140625,3146.139892578125,718.4299926757812,264.9100036621094,2081.510009765625,2069.659912109375,553.4789428710938,273.6300048828125,62.880001068115234,54.20159912109375,550.6400146484375,469.57000732421875,45.593135833740234,129.58526611328125,485.7827453613281,176.69473266601562,123.56999969482422,331.0608215332031,138.82838439941406,227.0399932861328,122.25,106.87000274658203,619.6799926757812,405.8270568847656,94.76000213623047,86.38999938964844,2320.5,597.3596801757812,759.2100219726562,61.75708770751953,53.379127502441406,116.68000030517578,176.5933380126953,1713.280029296875,92.93000030517578,98.24431610107422,98.0199966430664,409.6600036621094,284.2699890136719,295.5799865722656,158.58999633789062,186.74058532714844,446.5,210.3800048828125,325.989990234375,157.39999389648438,463.04998779296875,186.14999389648438,581.8518676757812,36.714500427246094,30.757272720336914,87.55000305175781,148.47000122070312,47.849998474121094,252.8000030517578,158.10000610351562,58.47999954223633,38.93143081665039,76.70999908447266,538.1699829101562,137.10000610351562,76.70999908447266,273.239990234375,314.8299865722656,344.8800048828125,58.712066650390625,451.2300109863281,92.75,396.6700134277344,49.461002349853516,123.80999755859375,48.20774841308594,166.76031494140625,269.80999755859375,152.5500030517578,34.60097122192383,33.19810104370117
2021-03-02,125.12000274658203,233.8699951171875,3094.530029296875,686.4400024414062,259.0,2075.840087890625,2064.47998046875,536.06494140625,269.19000244140625,61.2400016784668,54.00251007080078,547.8200073242188,466.5899963378906,45.19598388671875,130.03172302246094,476.7831115722656,173.92999267578125,122.44999694824219,327.7579040527344,136.38998413085938,225.69000244140625,117.5,107.19999694824219,616.0700073242188,401.1737365722656,91.08999633789062,84.12999725341797,2282.2099609375,571.9713134765625,750.0,62.300899505615234,53.39902114868164,115.68000030517578,174.04641723632812,1642.4100341796875,92.16000366210938,96.28380584716797,96.37999725341797,372.7900085449219,277.9200134277344,301.92999267578125,154.2899932861328,181.72561645507812,441.010009765625,212.05999755859375,309.82000732421875,146.80999755859375,454.8599853515625,175.52000427246094,561.5012817382812,36.942169189453125,30.64774513244629,86.87999725341797,148.9499969482422,47.439998626708984,247.9600067138672,152.08999633789062,56.9900016784668,38.93143081665039,76.44999694824219,529.469970703125,136.82000732421875,76.44999694824219,269.8500061035156,317.4700012207031,342.3999938964844,58.5433235168457,451.3599853515625,92.13999938964844,391.9100036621094,47.773014068603516,117.97000122070312,47.22310256958008,166.1014404296875,259.05999755859375,153.7100067138672,37.74380111694336,35.84281539916992
2021-03-03,122.05999755859375,227.55999755859375,3005.0,653.2000122070312,255.41000366210938,2026.7099609375,2011.4100341796875,512.0132446289062,255.05999755859375,59.900001525878906,53.48488235473633,520.7000122070312,448.45001220703125,44.80876159667969,128.11700439453125,459.46844482421875,169.65359497070312,118.83999633789062,323.2276306152344,131.66000366210938,223.94000244140625,115.44000244140625,106.22000122070312,601.02001953125,388.1524353027344,89.11000061035156,80.86000061035156,2275.0,549.8948974609375,727.1500244140625,62.043827056884766,52.66289520263672,115.80000305175781,173.59872436523438,1528.0,91.08999633789062,93.25845336914062,93.62000274658203,341.57000732421875,269.29998779296875,277.79998779296875,149.94000244140625,175.46437072753906,416.4100036621094,208.44000244140625,303.80999755859375,131.22000122070312,446.7300109863281,168.75,542.01806640625,37.595489501953125,30.488433837890625,84.5999984741211,146.30999755859375,47.630001068115234,236.6999969482422,148.3699951171875,54.599998474121094,39.14931106567383,76.31999969482422,498.0199890136719,133.0500030517578,76.31999969482422,266.6000061035156,295.989990234375,336.30999755859375,57.60035705566406,454.5,90.4800033569336,368.70001220703125,45.50571823120117,108.08000183105469,46.19867706298828,164.5340576171875,241.22000122070312,147.92999267578125,39.116302490234375,36.87683868408203
2021-03-04,120.12999725341797,226.72999572753906,2977.570068359375,621.4400024414062,257.6400146484375,2049.090087890625,2033.9300537109375,494.6392517089844,239.07000732421875,58.33000183105469,53.6839714050293,511.2900085449219,439.05999755859375,44.24281692504883,128.8300018310547,440.14947509765625,162.35389709472656,118.61000061035156,318.3580627441406,127.80000305175781,221.91000366210938,108.23999786376953,104.88999938964844,607.6400146484375,375.7901916503906,84.33000183105469,77.75,2219.35009765625,527.5292358398438,709.1699829101562,62.51842498779297,53.677555084228516,115.55000305175781,170.13648986816406,1458.6400146484375,88.26000213623047,91.09890747070312,90.7699966430664,343.0899963378906,265.44000244140625,260.5899963378906,144.52000427246094,166.78038024902344,399.6099853515625,207.7899932861328,287.6199951171875,132.3000030517578,449.3800048828125,158.39999389648438,509.0144348144531,36.833282470703125,30.747314453125,84.68000030517578,144.77000427246094,46.86000061035156,230.35000610351562,140.08999633789062,53.34000015258789,39.387001037597656,77.25,485.8500061035156,131.2899932861328,77.25,263.57000732421875,285.1400146484375,326.7300109863281,58.483768463134766,450.260009765625,89.30999755859375,356.2699890136719,40.052223205566406,104.75,43.93101119995117,161.3793487548828,226.22000122070312,145.4499969482422,38.87760543823242,36.4990234375
2021-03-05,121.41999816894531,231.60000610351562,3000.4599609375,597.9500122070312,264.2799987792969,2108.5400390625,2097.070068359375,498.2879943847656,239.0500030517578,60.7400016784668,54.838680267333984,516.3900146484375,440.8299865722656,45.9207878112793,133.02999877929688,446.648681640625,167.01815795898438,124.68000030517578,316.6417541503906,129.75,227.72999572753906,113.44999694824219,105.19999694824219,624.030029296875,381.6617431640625,88.93000030517578,78.5199966430664,2307.10009765625,546.3734741210938,713.3699951171875,63.892784118652344,55.28907775878906,119.69000244140625,177.34945678710938,1470.239990234375,91.62999725341797,92.13389587402344,90.62000274658203,337.42999267578125,267.3900146484375,261.7200012207031,148.8800048828125,180.3596954345703,398.8500061035156,211.97999572753906,295.8699951171875,132.19000244140625,461.57000732421875,156.82000732421875,525.5062866210938,37.46680450439453,31.39452362060547,86.41999816894531,146.9199981689453,47.20000076293945,237.02000427246094,145.44000244140625,53.7599983215332,39.63999938964844,78.9000015258789,499.70001220703125,132.60000610351562,78.9000015258789,270.7099914550781,293.239990234375,339.3500061035156,60.895774841308594,465.8500061035156,92.12000274658203,364.0899963378906,41.460540771484375,105.12999725341797,44.935550689697266,167.83851623535156,215.9600067138672,149.35000610351562,41.065650939941406,38.81563186645508
2021-03-08,116.36000061035156,227.38999938964844,2951.949951171875,563.0,255.30999755859375,2024.1700439453125,2007.5,463.57000732421875,226.08999633789062,59.849998474121094,55.226898193359375,493.3299865722656,421.20001220703125,47.171817779541016,132.1300048828125,417.98272705078125,161.22015380859375,127.05999755859375,310.7543640136719,123.19999694824219,227.80999755859375,105.68000030517578,105.02999877929688,612.3800048828125,369.8887023925781,85.05000305175781,73.95999908447266,2368.739990234375,501.3926696777344,684.9000244140625,64.02131652832031,54.861328125,121.5,179.49842834472656,1369.5400390625,92.52999877929688,88.78013610839844,85.36000061035156,310.92999267578125,253.10000610351562,232.67999267578125,144.05999755859375,170.48927307128906,383.6199951171875,213.5800018310547,274.0400085449219,123.47000122070312,463.19000244140625,137.60000610351562,500.7286071777344,38.27850341796875,32.33048629760742,85.13999938964844,150.44000244140625,48.47999954223633,231.07000732421875,136.75,53.4900016784668,40.689998626708984,80.48999786376953,482.6000061035156,127.20999908447266,80.48999786376953,270.010009765625,288.94000244140625,340.6000061035156,61.501258850097656,472.8999938964844,93.19999694824219,352.05999755859375,40.012271881103516,101.3499984741211,44.41836166381836,171.3625946044922,208.50999450683594,148.67999267578125,42.10000228881836,39.790000915527344
2021-03-09,121.08999633789062,233.77999877929688,3062.85009765625,673.5800170898438,265.739990234375,2052.699951171875,2040.3599853515625,500.80999755859375,241.75999450683594,62.66999816894531,55.31648635864258,506.44000244140625,439.17999267578125,47.54911422729492,132.25,440.1593933105469,169.42486572265625,126.30999755859375,318.0986022949219,129.11000061035156,228.99000549316406,114.22000122070312,106.55000305175781,614.77001953125,384.0283508300781,89.30000305175781,78.52999877929688,2366.7900390625,542.1936645507812,702.7999877929688,63.60604476928711,55.3288688659668,122.5,182.12493896484375,1452.010009765625,92.73999786376953,92.05428314208984,89.52999877929688,342.1099853515625,263.9700012207031,264.2799987792969,149.42999267578125,183.27098083496094,400.8599853515625,214.0399932861328,294.1000061035156,130.8699951171875,470.6300048828125,154.17999267578125,537.9500122070312,38.733848571777344,32.947818756103516,88.44000244140625,147.0,48.459999084472656,245.9199981689453,145.4600067138672,56.16999816894531,41.529998779296875,80.5999984741211,493.57000732421875,130.92999267578125,80.5999984741211,266.489990234375,298.3500061035156,345.8399963378906,61.689857482910156,464.9200134277344,94.55000305175781,362.94000244140625,43.807743072509766,116.0199966430664,45.442787170410156,174.12796020507812,219.97999572753906,150.55999755859375,40.31999969482422,38.2400016784668
2021-03-10,119.9800033569336,232.4199981689453,3057.639892578125,668.0599975585938,264.8999938964844,2055.030029296875,2036.18994140625,498.7300109863281,242.07000732421875,62.25,56.949005126953125,504.5400085449219,437.010009765625,47.946266174316406,133.5800018310547,434.19598388671875,168.49002075195312,127.41000366210938,323.1378173828125,127.87000274658203,229.9600067138672,112.68000030517578,107.77999877929688,629.0700073242188,382.2709045410156,85.41000366210938,77.5199966430664,2369.320068359375,517.4437255859375,719.8099975585938,63.190773010253906,55.89588165283203,123.86000061035156,181.13999938964844,1435.5699462890625,93.58999633789062,90.8700180053711,89.33000183105469,336.0299987792969,263.6400146484375,255.13999938964844,147.11000061035156,179.89109802246094,399.45001220703125,214.2899932861328,283.45001220703125,129.75,467.95001220703125,148.13999938964844,521.80712890625,39.1099967956543,33.415802001953125,89.4000015258789,147.13999938964844,50.52000045776367,242.7100067138672,141.32000732421875,55.34000015258789,41.86000061035156,81.19999694824219,488.7799987792969,130.1199951171875,81.19999694824219,262.6099853515625,309.0,353.0400085449219,61.71963119506836,473.8999938964844,94.69999694824219,356.3900146484375,42.78895950317383,111.31999969482422,45.90030288696289,174.56723022460938,225.2100067138672,149.5500030517578,41.459999084472656,38.959999084472656
