Date,High,Low,Open,Close,Volume,Adj Close
09-05-2013,810000,810000,810000,810000,0,810000
10-05-2013,1053000,972000,972000,1053000,0,1053000
13-05-2013,1053000,1053000,1053000,1053000,0,1053000
14-05-2013,1053000,1053000,1053000,1053000,0,1053000
15-05-2013,1053000,1053000,1053000,1053000,0,1053000
16-05-2013,1053000,1053000,1053000,1053000,0,1053000
17-05-2013,1053000,1053000,1053000,1053000,0,1053000
20-05-2013,1053000,1053000,1053000,1053000,0,1053000
21-05-2013,1053000,1053000,1053000,1053000,0,1053000
22-05-2013,1053000,1053000,1053000,1053000,0,1053000
23-05-2013,1053000,1053000,1053000,1053000,0,1053000
24-05-2013,1053000,1053000,1053000,1053000,0,1053000
28-05-2013,1053000,1053000,1053000,1053000,0,1053000
29-05-2013,1053000,1053000,1053000,1053000,0,1053000
30-05-2013,1215000,1215000,1215000,1215000,0,1215000
31-05-2013,1215000,1215000,1215000,1215000,0,1215000
03-06-2013,1215000,1215000,1215000,1215000,0,1215000
04-06-2013,1215000,1215000,1215000,1215000,0,1215000
05-06-2013,1215000,1117800,1215000,1117800,0,1117800
06-06-2013,1117800,1117800,1117800,1117800,0,1117800
07-06-2013,1117800,1117800,1117800,1117800,0,1117800
10-06-2013,1117800,1117800,1117800,1117800,0,1117800
11-06-2013,1117800,1117800,1117800,1117800,0,1117800
12-06-2013,1117800,1117800,1117800,1117800,0,1117800
13-06-2013,1101600,1101600,1101600,1101600,0,1101600
14-06-2013,1085400,1069200,1069200,1085400,0,1085400
17-06-2013,1085400,1085400,1085400,1085400,0,1085400
18-06-2013,1085400,1085400,1085400,1085400,0,1085400
19-06-2013,1085400,1085400,1085400,1085400,0,1085400
20-06-2013,1085400,1085400,1085400,1085400,0,1085400
21-06-2013,1085400,1085400,1085400,1085400,0,1085400
24-06-2013,1085400,1085400,1085400,1085400,0,1085400
25-06-2013,1085400,1085400,1085400,1085400,0,1085400
26-06-2013,1377000,1377000,1377000,1377000,0,1377000
27-06-2013,1215000,1134000,1215000,1134000,0,1134000
28-06-2013,1134000,1134000,1134000,1134000,0,1134000
01-07-2013,1085400,1053000,1085400,1053000,0,1053000
02-07-2013,1134000,1134000,1134000,1134000,0,1134000
03-07-2013,1134000,1134000,1134000,1134000,0,1134000
05-07-2013,1134000,1134000,1134000,1134000,0,1134000
08-07-2013,1134000,1134000,1134000,1134000,0,1134000
09-07-2013,1134000,1134000,1134000,1134000,0,1134000
10-07-2013,1134000,1134000,1134000,1134000,0,1134000
11-07-2013,1134000,1134000,1134000,1134000,0,1134000
12-07-2013,1134000,1134000,1134000,1134000,0,1134000
15-07-2013,1134000,1053000,1134000,1053000,0,1053000
16-07-2013,1053000,1053000,1053000,1053000,0,1053000
17-07-2013,1053000,1053000,1053000,1053000,0,1053000
18-07-2013,1053000,1053000,1053000,1053000,0,1053000
19-07-2013,1053000,1053000,1053000,1053000,0,1053000
22-07-2013,1053000,1053000,1053000,1053000,0,1053000
23-07-2013,1377000,1296000,1296000,1377000,0,1377000
24-07-2013,1782000,1377000,1377000,1782000,0,1782000
25-07-2013,1863000,1863000,1863000,1863000,0,1863000
26-07-2013,2349000,2025000,2025000,2349000,0,2349000
29-07-2013,2349000,2349000,2349000,2349000,0,2349000
30-07-2013,2187000,2187000,2187000,2187000,0,2187000
31-07-2013,2268000,2268000,2268000,2268000,0,2268000
01-08-2013,2268000,2268000,2268000,2268000,0,2268000
02-08-2013,2268000,2268000,2268000,2268000,0,2268000
05-08-2013,2268000,2268000,2268000,2268000,0,2268000
06-08-2013,2268000,2268000,2268000,2268000,0,2268000
07-08-2013,2673000,2430000,2430000,2673000,0,2673000
08-08-2013,2786400,2592000,2592000,2624400,0,2624400
09-08-2013,2511000,2430000,2511000,2430000,0,2430000
12-08-2013,2430000,2430000,2430000,2430000,0,2430000
13-08-2013,2268000,1701000,1701000,2268000,0,2268000
14-08-2013,2397600,2187000,2397600,2187000,0,2187000
15-08-2013,2349000,2349000,2349000,2349000,0,2349000
16-08-2013,2349000,2349000,2349000,2349000,0,2349000
19-08-2013,2349000,2349000,2349000,2349000,0,2349000
20-08-2013,2592000,1863000,2349000,2268000,0,2268000
21-08-2013,2268000,2268000,2268000,2268000,0,2268000
22-08-2013,1944000,1944000,1944000,1944000,0,1944000
23-08-2013,2106000,2025000,2025000,2106000,0,2106000
26-08-2013,1944000,1944000,1944000,1944000,0,1944000
27-08-2013,1944000,1944000,1944000,1944000,0,1944000
28-08-2013,1944000,1944000,1944000,1944000,0,1944000
29-08-2013,1944000,1944000,1944000,1944000,0,1944000
30-08-2013,2106000,2106000,2106000,2106000,0,2106000
03-09-2013,2106000,2106000,2106000,2106000,0,2106000
04-09-2013,2511000,2106000,2106000,2106000,0,2106000
05-09-2013,2106000,2106000,2106000,2106000,0,2106000
06-09-2013,2268000,2106000,2268000,2106000,0,2106000
09-09-2013,2106000,2106000,2106000,2106000,0,2106000
10-09-2013,2106000,2106000,2106000,2106000,0,2106000
11-09-2013,2106000,2106000,2106000,2106000,0,2106000
12-09-2013,1944000,1944000,1944000,1944000,0,1944000
13-09-2013,2640600,2397600,2397600,2511000,0,2511000
16-09-2013,2511000,2511000,2511000,2511000,0,2511000
17-09-2013,2511000,2511000,2511000,2511000,0,2511000
18-09-2013,2511000,2511000,2511000,2511000,0,2511000
19-09-2013,2511000,2511000,2511000,2511000,0,2511000
20-09-2013,2511000,2349000,2494800,2511000,0,2511000
23-09-2013,2446200,2446200,2446200,2446200,0,2446200
24-09-2013,2446200,2446200,2446200,2446200,0,2446200
25-09-2013,2835000,2413800,2413800,2754000,0,2754000
26-09-2013,2721600,2673000,2673000,2721600,0,2721600
27-09-2013,2673000,2673000,2673000,2673000,0,2673000
30-09-2013,2673000,2673000,2673000,2673000,0,2673000
01-10-2013,2430000,2430000,2430000,2430000,0,2430000
02-10-2013,2673000,2673000,2673000,2673000,0,2673000
03-10-2013,2673000,2673000,2673000,2673000,0,2673000
04-10-2013,2673000,2138400,2138400,2673000,0,2673000
07-10-2013,2673000,2673000,2673000,2673000,0,2673000
08-10-2013,2673000,2673000,2673000,2673000,0,2673000
09-10-2013,2430000,1620000,2349000,2397600,0,2397600
10-10-2013,2640600,1782000,2268000,2268000,0,2268000
11-10-2013,2106000,1620000,2106000,2025000,0,2025000
14-10-2013,2025000,2025000,2025000,2025000,0,2025000
15-10-2013,2170800,2106000,2106000,2170800,0,2170800
16-10-2013,2316600,2316600,2316600,2316600,0,2316600
17-10-2013,2381400,2268000,2316600,2349000,0,2349000
18-10-2013,2413800,2349000,2349000,2413800,0,2413800
21-10-2013,2592000,2592000,2592000,2592000,0,2592000
22-10-2013,2592000,2592000,2592000,2592000,0,2592000
23-10-2013,2592000,2592000,2592000,2592000,0,2592000
24-10-2013,3078000,2187000,2187000,3078000,0,3078000
25-10-2013,3078000,3078000,3078000,3078000,0,3078000
28-10-2013,3078000,3078000,3078000,3078000,0,3078000
29-10-2013,3078000,3078000,3078000,3078000,0,3078000
30-10-2013,3078000,3078000,3078000,3078000,0,3078000
31-10-2013,2592000,2592000,2592000,2592000,0,2592000
01-11-2013,2592000,2592000,2592000,2592000,0,2592000
04-11-2013,2446200,2187000,2430000,2187000,0,2187000
05-11-2013,2268000,2268000,2268000,2268000,0,2268000
06-11-2013,2883600,2430000,2430000,2883600,0,2883600
07-11-2013,2883600,2883600,2883600,2883600,0,2883600
08-11-2013,2592000,2592000,2592000,2592000,0,2592000
11-11-2013,2430000,2430000,2430000,2430000,0,2430000
12-11-2013,2430000,2430000,2430000,2430000,0,2430000
13-11-2013,2430000,2430000,2430000,2430000,0,2430000
14-11-2013,2430000,2430000,2430000,2430000,0,2430000
15-11-2013,2430000,2349000,2430000,2349000,0,2349000
18-11-2013,2187000,2025000,2187000,2073600,0,2073600
19-11-2013,3969000,2089800,2089800,3369600,0,3369600
20-11-2013,4050000,3369600,3369600,4050000,0,4050000
21-11-2013,4560300,4050000,4560300,4050000,0,4050000
22-11-2013,4050000,4050000,4050000,4050000,0,4050000
25-11-2013,4050000,4050000,4050000,4050000,0,4050000
26-11-2013,4050000,4050000,4050000,4050000,0,4050000
27-11-2013,4860000,4455000,4455000,4698000,0,4698000
29-11-2013,4860000,4860000,4860000,4860000,0,4860000
02-12-2013,5508000,4860000,4860000,5508000,0,5508000
03-12-2013,5508000,5508000,5508000,5508000,0,5508000
04-12-2013,5589000,4860000,5508000,5589000,0,5589000
05-12-2013,5508000,4860000,5508000,5265000,0,5265000
06-12-2013,5265000,5265000,5265000,5265000,0,5265000
09-12-2013,4860000,3240000,4860000,4698000,0,4698000
10-12-2013,4860000,4455000,4455000,4843800,0,4843800
11-12-2013,4050000,4050000,4050000,4050000,0,4050000
12-12-2013,4050000,4050000,4050000,4050000,0,4050000
13-12-2013,4455000,3645000,3645000,4455000,0,4455000
16-12-2013,4050000,3240000,4050000,3240000,0,3240000
17-12-2013,3240000,2754000,2754000,3240000,0,3240000
18-12-2013,3240000,2754000,3240000,2997000,0,2997000
19-12-2013,3240000,2997000,2997000,3240000,0,3240000
20-12-2013,3240000,3078000,3240000,3240000,0,3240000
23-12-2013,3240000,3078000,3078000,3078000,0,3078000
24-12-2013,3240000,3240000,3240000,3240000,0,3240000
26-12-2013,3531600,3385800,3385800,3531600,0,3531600
27-12-2013,3758400,3726000,3726000,3758400,0,3758400
30-12-2013,3888000,3774600,3888000,3888000,0,3888000
31-12-2013,3888000,3888000,3888000,3888000,0,3888000
02-01-2014,4276800,4050000,4050000,4276800,0,4276800
03-01-2014,4455000,4341600,4455000,4341600,0,4341600
06-01-2014,4536000,4293000,4357800,4536000,0,4536000
07-01-2014,4617000,4536000,4617000,4536000,0,4536000
08-01-2014,4860000,4536000,4536000,4860000,0,4860000
09-01-2014,5103000,4471200,4860000,4860000,0,4860000
10-01-2014,4698000,4455000,4698000,4698000,0,4698000
13-01-2014,4617000,4617000,4617000,4617000,0,4617000
14-01-2014,4860000,4147200,4860000,4147200,0,4147200
15-01-2014,5103000,4455000,4843800,4860000,0,4860000
16-01-2014,4973400,4536000,4536000,4973400,0,4973400
17-01-2014,5022000,4860000,4973400,4924800,0,4924800
